,variable,value,lat,log
5577,mar,4.65,37.8946,-122.2792
5578,mar,5.06,33.7927,-117.7998
5579,mar,4.71,38.3461,-120.9452
5580,mar,5.2,32.9989,-117.0705
5581,mar,5.73,34.4934,-117.7744
5582,mar,4.51,38.3679,-122.5247
5583,mar,5.15,33.8238,-118.2668
5584,mar,5.87,34.9562,-117.2199
5585,mar,4.98,34.117,-117.771
5586,mar,5.08,33.9292,-118.009
5587,mar,5.29,33.5712,-117.1536
5588,mar,5.72,34.6061,-118.185
5589,mar,4.43,37.6826,-122.4821
5590,mar,5.24,34.457,-119.2531
5591,mar,4.77,37.3485,-121.8863
5592,mar,4.43,37.6992,-122.4504
5593,mar,5.14,35.4749,-120.676
5594,mar,4.45,41.1144,-121.33200000000001
5595,mar,5.0,36.5668,-119.62200000000001
5596,mar,4.53,38.4141,-122.5467
5597,mar,5.29,32.7603,-117.0703
5598,mar,4.67,37.9724,-122.5148
5599,mar,5.38,32.6709,-117.0927
5600,mar,5.26,34.2793,-118.6961
5601,mar,5.07,34.0142,-118.1136
5602,mar,5.19,33.2409,-117.2985
5603,mar,5.33,34.2929,-118.8713
5604,mar,5.05,33.8127,-117.8162
5605,mar,4.52,38.7911,-122.6107
5606,mar,5.18,33.6735,-118.0024
5607,mar,4.73,37.3802,-122.0879
5608,mar,4.94,36.7285,-119.5357
5609,mar,5.23,33.958,-117.2483
5610,mar,5.08,35.8016,-119.117
5611,mar,4.3,40.6414,-122.3421
5612,mar,5.16,33.769,-118.1923
5613,mar,4.77,37.2788,-121.9545
5614,mar,5.18,33.9729,-118.2488
5615,mar,4.6,38.3472,-122.6954
5616,mar,4.78,37.4449,-122.2625
5617,mar,4.57,38.4959,-122.9064
5618,mar,4.61,36.9707,-121.9909
5619,mar,4.82,37.8169,-121.2854
5620,mar,5.24,34.2563,-117.1913
5621,mar,5.05,33.8318,-117.8474
5622,mar,4.44,38.2459,-122.9064
5623,mar,5.17,33.1449,-117.1713
5624,mar,5.09,32.8388,-117.2616
5625,mar,5.2,34.0093,-118.4729
5626,mar,4.94,36.9915,-119.9873
5627,mar,4.73,37.2136,-121.8567
5628,mar,4.74,38.1456,-120.8573
5629,mar,5.28,33.6929,-117.2504
5630,mar,4.56,39.4135,-121.7116
5631,mar,4.84,36.8622,-121.3801
5632,mar,4.96,36.7532,-119.697
5633,mar,4.81,37.7823,-121.2358
5634,mar,5.13,34.0018,-117.5276
5635,mar,5.05,35.3248,-118.9633
5636,mar,4.82,37.8128,-121.2142
5637,mar,4.95,37.0484,-120.8698
5638,mar,5.0,35.1327,-118.5078
5639,mar,4.69,37.5516,-122.3277
5640,mar,4.57,38.3372,-122.3003
5641,mar,5.81,34.6919,-117.9776
5642,mar,4.96,36.8401,-119.6611
5643,mar,5.02,34.1341,-118.0266
5644,mar,4.56,38.4382,-122.6742
5645,mar,5.27,34.1395,-118.7607
5646,mar,5.09,32.9975,-117.2609
5647,mar,5.24,34.1725,-116.8759
5648,mar,5.04,33.0165,-117.2026
5649,mar,4.56,39.4965,-121.7471
5650,mar,5.23,32.6381,-116.9519
5651,mar,4.8,37.7978,-121.0018
5652,mar,4.56,38.4606,-122.6422
5653,mar,4.95,36.7673,-119.765
5654,mar,4.23,40.5049,-121.835
5655,mar,5.04,34.1317,-117.5924
5656,mar,5.2,33.2617,-117.0103
5657,mar,5.25,32.8468,-116.9898
5658,mar,4.55,38.8803,-120.9743
5659,mar,5.31,34.1335,-118.6646
5660,mar,3.75,40.7937,-124.161
5661,mar,4.58,39.5586,-121.5892
5662,mar,4.67,38.5922,-121.52799999999999
5663,mar,4.87,37.4775,-121.1456
5664,mar,5.01,36.8,-120.58
5665,mar,4.84,37.4322,-120.0968
5666,mar,4.65,39.0899,-121.5505
5667,mar,4.71,37.6337,-122.061
5668,mar,5.84,33.9523,-116.508
5669,mar,4.54,39.9183,-122.2139
5670,mar,5.06,33.8832,-117.7386
5671,mar,5.54,32.6643,-116.4651
5672,mar,4.82,36.4177,-119.0046
5673,mar,4.76,38.0042,-121.3237
5674,mar,4.63,39.1141,-121.6196
5675,mar,4.73,38.5493,-121.7365
5676,mar,5.35,32.8904,-116.6246
5677,mar,5.16,33.7761,-118.1185
5678,mar,4.77,37.9952,-120.3437
5679,mar,5.24,33.9988,-117.447
5680,mar,4.55,37.7487,-122.4155
5681,mar,4.93,36.8415,-119.7983
5682,mar,4.62,39.4422,-121.9522
5683,mar,4.9,37.2974,-120.3229
5684,mar,5.09,33.6402,-117.6911
5685,mar,4.99,35.949,-119.0374
5686,mar,4.77,37.317,-121.9356
5687,mar,5.15,34.0889,-117.4521
5688,mar,5.72,34.6987,-118.1501
5689,mar,5.08,33.9783,-118.0678
5690,mar,5.15,33.8933,-118.204
5691,mar,4.78,36.9229,-121.7722
5692,mar,5.29,32.707,-117.0542
5693,mar,5.16,33.8288,-118.3832
5694,mar,4.68,37.7997,-122.2121
5695,mar,4.99,36.351,-119.3366
5696,mar,5.24,34.6269,-120.0661
5697,mar,4.99,36.6265,-119.6753
5698,mar,5.17,33.122,-117.156
5699,mar,4.75,38.2002,-121.2351
5700,mar,4.64,39.2521,-121.6944
5701,mar,4.71,38.5463,-121.6868
5702,mar,5.75,34.5612,-118.0375
5703,mar,4.83,37.8477,-121.6081
5704,mar,4.73,37.3501,-122.036
5705,mar,4.61,37.8394,-122.1243
5706,mar,5.11,34.0704,-117.6994
5707,mar,4.74,37.9541,-122.0251
5708,mar,5.15,33.8574,-118.2563
5709,mar,4.65,37.865,-122.2859
5710,mar,5.09,34.4437,-119.9421
5711,mar,5.31,34.3847,-118.587
5712,mar,4.71,37.0577,-122.0597
5713,mar,5.15,33.8672,-118.0806
5714,mar,4.62,38.6412,-120.9711
5715,mar,5.14,33.8882,-118.1276
5716,mar,4.76,37.4365,-121.8944
5717,mar,4.78,37.4835,-122.2144
5718,mar,4.69,37.5704,-122.3204
5719,mar,4.69,38.8323,-121.5166
5720,mar,5.19,33.6965,-117.3247
5721,mar,5.17,33.7593,-118.0824
5722,mar,5.02,34.0636,-117.8974
5723,mar,4.55,37.7723,-122.4109
5724,mar,5.09,32.8564,-117.2114
5725,mar,5.08,33.9336,-118.0682
5726,mar,4.73,37.5922,-122.0458
5727,mar,5.3,32.7623,-117.1225
5728,mar,4.58,38.4805,-122.7498
5729,mar,4.69,37.6785,-122.132
5730,mar,4.75,37.2995,-121.7545
5731,mar,4.68,37.7932,-122.2435
5732,mar,5.09,33.6113,-117.6668
5733,mar,5.26,32.6974,-117.12
5734,mar,4.68,37.5543,-122.2703
5735,mar,5.08,36.0594,-119.3203
5736,mar,5.17,35.8349,-120.9809
5737,mar,4.61,38.8573,-122.2149
5738,mar,5.15,33.8334,-118.292
5739,mar,4.72,37.79,-122.1861
5740,mar,4.8,37.9548,-121.3073
5741,mar,4.66,36.9806,-122.046
5742,mar,4.78,37.4586,-122.2001
5743,mar,4.57,39.7935,-121.8795
5744,mar,4.77,37.3296,-121.8336
5745,mar,5.28,33.6348,-117.8745
5746,mar,4.66,38.2912,-122.2867
5747,mar,5.02,33.9764,-118.4546
5748,mar,5.25,32.8738,-116.9048
5749,mar,5.15,35.605,-119.3714
5750,mar,4.84,37.5398,-121.24700000000001
5751,mar,4.83,36.6659,-121.655
5752,mar,4.88,37.4002,-120.6109
5753,mar,5.01,34.0006,-117.9694
5754,mar,5.23,32.6425,-116.9897
5755,mar,5.84,34.5596,-117.3577
5756,mar,4.72,37.7034,-122.12799999999999
5757,mar,5.18,33.9784,-118.2177
5758,mar,5.21,34.0216,-118.3917
5759,mar,5.18,34.0641,-117.3943
5760,mar,4.71,37.6744,-122.0888
5761,mar,4.56,38.0505,-122.6787
5762,mar,5.16,34.8745,-120.4281
5763,mar,5.06,33.7149,-117.7633
5764,mar,4.67,37.9242,-122.516
5765,mar,5.38,32.6387,-117.0669
5766,mar,5.19,33.2133,-117.2147
5767,mar,5.17,35.4905,-119.2649
5768,mar,5.84,33.7629,-116.4225
5769,mar,5.11,34.1272,-117.2007
5770,mar,4.76,37.515,-121.9292
5771,mar,5.89,35.5992,-117.6806
5772,mar,5.33,34.4812,-118.4282
5773,mar,4.66,38.6843,-121.0688
5774,mar,4.77,38.4272,-121.8135
5775,mar,5.07,36.0853,-119.5548
5776,mar,4.69,38.1461,-120.4546
5777,mar,5.17,32.9143,-117.1412
5778,mar,4.68,37.4068,-122.0746
5779,mar,5.36,32.5744,-117.0563
5780,mar,4.11,40.8762,-121.8898
5781,mar,5.26,32.7887,-116.9049
5782,mar,5.05,35.3871,-118.9865
5783,mar,4.99,36.6586,-119.741
5784,mar,5.18,33.1954,-117.2823
5785,mar,4.73,37.2951,-121.8965
5786,mar,5.24,34.0511,-118.8077
5787,mar,4.72,37.9989,-122.115
5788,mar,5.17,33.794000000000004,-118.0722
5789,mar,4.62,37.8981,-122.5413
5790,mar,5.21,32.8228,-117.0984
5791,mar,4.8,36.7097,-121.64
5792,mar,4.43,37.6007,-122.4013
5793,mar,4.73,37.3783,-122.024
5794,mar,5.16,33.8712,-118.3718
5795,mar,5.25,34.1014,-118.5993
5796,mar,4.69,37.5749,-122.3633
5797,mar,4.89,36.202,-119.0859
5798,mar,5.02,34.1016,-118.0561
5799,mar,5.01,34.0469,-117.9846
5800,mar,5.17,33.5815,-117.7247
5801,mar,5.22,32.8239,-117.1997
5802,mar,4.74,37.9517,-122.0732
5803,mar,5.22,32.8038,-117.1359
5804,mar,4.63,37.4125,-121.9446
5805,mar,5.25,33.0358,-116.8513
5806,mar,4.77,38.0389,-121.2421
5807,mar,5.23,34.1394,-118.3503
5808,mar,4.56,38.4576,-122.6932
5809,mar,5.36,34.6767,-118.4559
5810,mar,5.31,34.3778,-118.5149
5811,mar,4.55,38.5276,-120.6929
5812,mar,5.05,34.1386,-117.6636
5813,mar,5.17,32.961,-117.1251
5814,mar,5.14,33.8808,-117.5407
5815,mar,5.11,33.8757,-117.994
5816,mar,4.68,37.5167,-122.2903
5817,mar,5.87,35.0444,-117.8578
5818,mar,4.19,39.437,-123.7609
5819,mar,4.77,37.3735,-121.8578
5820,mar,5.15,33.8906,-118.2367
5821,mar,4.77,38.0049,-121.4002
5822,mar,4.95,36.538000000000004,-119.3889
5823,mar,4.65,38.9029,-121.29799999999999
5824,mar,5.26,34.265,-118.7718
5825,mar,5.61,32.6722,-116.315
5826,mar,4.93,36.1419,-119.0941
5827,mar,5.14,36.0154,-121.2484
5828,mar,5.16,33.781,-118.19200000000001
5829,mar,5.17,33.7851,-117.8457
5830,mar,4.8,37.9921,-121.7133
5831,mar,4.75,37.9235,-121.9117
5832,mar,5.8,34.4535,-117.5339
5833,mar,4.91,37.3802,-120.7261
5834,mar,4.71,38.2696,-122.037
5835,mar,4.73,37.2693,-121.8494
5836,mar,5.74,35.2628,-116.6945
5837,mar,5.2,34.0322,-118.4902
5838,mar,5.02,34.1511,-118.0897
5839,mar,5.16,33.8288,-118.3137
5840,mar,5.78,34.5333,-117.949
5841,mar,4.61,39.2833,-122.2021
5842,mar,5.29,32.7618,-117.0127
5843,mar,5.29,33.5277,-117.1206
5844,mar,5.11,34.107,-117.2975
5845,mar,4.73,37.2576,-121.8907
5846,mar,4.77,37.2412,-121.9534
5847,mar,5.09,33.889,-118.4053
5848,mar,5.84,34.4895,-117.3532
5849,mar,5.02,33.9213,-118.4084
5850,mar,5.05,34.1251,-117.4582
5851,mar,5.2,34.045,-118.4453
5852,mar,5.31,33.6532,-117.0799
5853,mar,4.65,38.8512,-121.7335
5854,mar,5.3,32.7736,-117.1379
5855,mar,4.77,36.6158,-121.8346
5856,mar,4.54,38.9768,-121.0914
5857,mar,5.08,33.9021,-118.0097
5858,mar,5.1,34.4435,-119.803
5859,mar,5.24,33.7514,-117.9939
5860,mar,5.2,32.918,-117.0844
5861,mar,5.05,33.8881,-117.8041
5862,mar,4.66,38.818000000000005,-121.2631
5863,mar,5.05,33.8116,-117.8292
5864,mar,5.01,36.691,-119.8332
5865,mar,4.65,37.8064,-122.289
5866,mar,4.63,38.1171,-122.5632
5867,mar,5.2,33.9453,-116.9759
5868,mar,5.17,33.7191,-117.8714
5869,mar,5.05,34.1017,-117.6578
5870,mar,4.58,38.9562,-122.6352
5871,mar,5.26,32.7182,-116.8261
5872,mar,5.07,35.2005,-119.17399999999999
5873,mar,4.75,37.2322,-121.7909
5874,mar,5.08,34.4022,-119.5231
5875,mar,5.86,35.1393,-117.9147
5876,mar,5.11,34.0576,-117.6656
5877,mar,5.44,33.486,-116.82
5878,mar,4.75,37.9578,-121.9771
5879,mar,5.2,34.9563,-120.4524
5880,mar,5.09,34.4396,-119.7679
5881,mar,5.17,33.5353,-117.7719
5882,mar,5.04,34.1278,-117.5246
5883,mar,4.77,37.2896,-121.9831
5884,mar,5.09,32.9,-117.2072
5885,mar,4.64,38.019,-122.5459
5886,mar,5.07,33.3119,-116.965
5887,mar,5.07,36.5235,-120.3843
5888,mar,5.82,33.7157,-116.385
5889,mar,5.18,34.9589,-120.5801
5890,mar,5.17,33.7252,-118.0051
5891,mar,4.93,36.8656,-119.7592
5892,mar,5.18,34.0807,-117.2736
5893,mar,4.78,37.9594,-120.8233
5894,mar,5.05,36.2015,-119.3499
5895,mar,4.54,38.5097,-123.0008
5896,mar,4.77,37.2567,-121.9231
5897,mar,4.68,38.9716,-122.0272
5898,mar,5.28,33.6804,-117.8259
5899,mar,4.61,37.8957,-122.1179
5900,mar,5.17,33.0879,-117.1156
5901,mar,4.56,38.6141,-122.8763
5902,mar,4.4,39.2994,-120.9514
5903,mar,4.66,37.9726,-122.3387
5904,mar,4.91,35.3132,-120.8347
5905,mar,4.75,38.0718,-122.1552
5906,mar,4.49,39.1326,-121.0981
5907,mar,4.73,38.344,-121.9533
5908,mar,4.93,36.5182,-121.4256
5909,mar,4.8,36.7541,-121.6647
5910,mar,4.49,38.6077,-120.5937
5911,mar,5.07,34.0652,-117.7793
5912,mar,5.06,35.4875,-119.009
5913,mar,5.15,37.2822,-118.3872
5914,mar,4.82,37.8827,-121.2798
5915,mar,5.19,33.2893,-117.2001
5916,mar,5.18,34.0508,-117.2533
5917,mar,5.66,34.4,-117.34
5918,mar,5.1,36.3271,-119.6451
5919,mar,5.15,34.047,-117.48100000000001
5920,mar,5.98,34.1759,-116.2914
5921,mar,4.73,37.2444,-121.8325
5922,mar,5.02,33.919000000000004,-117.8325
5923,mar,5.24,33.5686,-117.2526
5924,mar,4.54,38.9096,-121.0797
5925,mar,4.63,38.7438,-121.1901
5926,mar,5.09,32.9468,-117.2192
5927,mar,5.07,34.0482,-118.1416
5928,mar,4.97,37.0296,-120.6401
5929,mar,5.29,32.7335,-117.0337
5930,mar,4.29,40.5626,-122.2255
5931,mar,4.71,38.0179,-121.905
5932,mar,4.65,37.87,-122.2981
5933,mar,4.73,38.6972,-121.8094
5934,mar,4.67,37.9878,-122.5996
5935,mar,4.72,37.763000000000005,-122.163
5936,mar,5.26,33.7962,-117.0005
5937,mar,4.99,36.5061,-119.5459
5938,mar,5.14,33.8473,-118.1134
5939,mar,5.09,33.6663,-117.9693
5940,mar,4.81,37.9629,-121.264
5941,mar,5.11,32.7665,-117.2008
5942,mar,5.05,35.3964,-118.9227
5943,mar,4.74,37.6589,-121.8715
5944,mar,4.55,37.7584,-122.4351
5945,mar,5.75,34.5655,-118.0855
5946,mar,4.72,38.6813,-121.7419
5947,mar,5.22,32.805,-117.1687
5948,mar,5.17,33.5319,-117.7025
5949,mar,4.77,37.3496,-121.8544
5950,mar,5.19,34.0347,-117.1731
5951,mar,4.93,36.3047,-119.1138
5952,mar,5.12,33.9888,-118.1864
5953,mar,5.06,33.7396,-117.7862
5954,mar,4.78,37.9555,-121.1906
5955,mar,4.72,37.7223,-122.15700000000001
5956,mar,5.09,36.4519,-119.9365
5957,mar,4.74,38.1929,-120.9578
5958,mar,4.82,37.7313,-120.9437
5959,mar,4.65,38.1521,-122.2507
5960,mar,4.8,37.922,-121.3025
5961,mar,5.14,33.8666,-117.5917
5962,mar,4.76,37.406,-121.8478
5963,mar,5.18,33.9234,-118.2759
5964,mar,5.98,34.1618,-116.4125
5965,mar,4.71,37.0576,-122.0151
5966,mar,4.58,38.4401,-122.7456
5967,mar,4.94,36.8016,-119.8888
5968,mar,5.08,33.989000000000004,-118.0891
5969,mar,4.38,39.1549,-123.2009
5970,mar,5.12,33.9584,-118.1199
5971,mar,4.73,37.16,-121.9881
5972,mar,4.58,39.2549,-122.0457
5973,mar,5.3,32.7196,-117.1625
5974,mar,4.65,37.8569,-122.2508
5975,mar,5.03,36.7019,-120.428
5976,mar,5.1,34.232,-118.2475
5977,mar,4.36,40.5393,-122.3328
5978,mar,5.08,34.2687,-119.2249
5979,mar,4.93,36.8135,-119.7083
5980,mar,5.14,33.8999,-118.1623
5981,mar,5.2,34.0888,-118.4061
5982,mar,4.92,37.3511,-120.6056
5983,mar,4.71,37.7574,-121.9521
5984,mar,4.86,37.5218,-120.4655
5985,mar,5.26,32.6827,-117.1744
5986,mar,5.11,34.1486,-117.26299999999999
5987,mar,4.62,38.8175,-121.1723
5988,mar,4.57,39.746,-121.8426
5989,mar,4.78,37.0169,-121.5658
5990,mar,5.16,33.7582,-118.3642
5991,mar,4.59,37.7021,-122.0793
5992,mar,5.17,33.9846,-117.0377
5993,mar,5.06,35.2569,-118.9133
5994,mar,5.26,34.3675,-119.0732
5995,mar,5.21,32.8023,-117.0243
5996,mar,4.99,36.0551,-119.016
5997,mar,4.71,37.0508,-122.0569
5998,mar,5.27,33.889,-117.2205
5999,mar,4.62,38.8767,-121.1421
6000,mar,4.99,36.311,-119.3264
6001,mar,5.21,35.6406,-120.7042
6002,mar,4.96,36.9148,-120.1582
6003,mar,5.16,33.8403,-118.3559
6004,mar,5.3,32.715,-117.1254
6005,mar,5.08,33.1581,-117.3265
6006,mar,5.25,32.8201,-116.9123
6007,mar,4.55,39.4911,-121.4947
6008,mar,4.73,37.3895,-122.0785
6009,mar,4.98,36.4118,-121.3262
6010,mar,5.09,35.3907,-119.1858
6011,mar,5.17,33.72,-118.0461
6012,mar,4.69,37.5397,-122.3027
6013,mar,5.02,33.9972,-118.4014
6014,mar,5.17,33.1069,-117.0708
6015,mar,4.73,37.5356,-122.0336
6016,mar,5.05,33.879,-117.8932
6017,mar,5.02,33.9032,-117.9122
6018,mar,4.8,36.5862,-121.8867
6019,mar,4.65,38.1052,-122.2457
6020,mar,4.66,37.9697,-122.2941
6021,mar,4.45,39.7504,-121.6103
6022,mar,5.15,35.0324,-120.4945
6023,mar,5.24,33.979,-117.3365
6024,mar,5.1,36.1774,-119.8204
6025,mar,4.75,38.1628,-121.1486
6026,mar,4.75,37.2559,-121.7754
6027,mar,4.69,38.0991,-122.2104
6028,mar,5.02,34.114000000000004,-118.0904
6029,mar,4.65,37.8094,-122.2717
6030,mar,5.11,34.0361,-117.6086
6031,mar,4.54,38.7102,-122.95700000000001
6032,mar,5.07,34.0456,-117.7531
6033,mar,5.11,35.3442,-119.0222
6034,mar,4.55,37.7242,-122.4796
6035,mar,5.15,36.1947,-120.3087
6036,mar,5.79,33.8078,-116.4647
6037,mar,5.17,33.1815,-117.1114
6038,mar,5.12,36.0153,-120.0077
6039,mar,4.73,38.3805,-121.9919
6040,mar,5.02,33.9235,-117.8956
6041,mar,4.24,40.5682,-122.4152
6042,mar,5.75,34.4465,-117.6341
6043,mar,4.74,37.9059,-122.0586
6044,mar,4.74,37.3771,-122.1241
6045,mar,5.05,33.8833,-117.8545
6046,mar,5.12,33.9443,-118.1949
6047,mar,4.83,36.6782,-121.7972
6048,mar,4.68,37.8041,-121.912
6049,mar,5.84,34.5386,-117.1773
6050,mar,4.78,37.7284,-121.42399999999999
6051,mar,5.09,32.9618,-117.2597
6052,mar,4.98,34.11,-117.7197
6053,mar,4.73,37.3179,-122.0478
6054,mar,5.09,33.647,-117.9151
6055,mar,5.08,33.4629,-117.6241
6056,mar,4.91,37.1004,-120.2786
6057,mar,5.14,33.5008,-117.6587
6058,mar,4.95,36.7332,-119.7847
6059,mar,5.13,35.1977,-119.057
6060,mar,5.33,34.2088,-118.8735
6061,mar,4.94,36.506,-119.2866
6062,mar,4.64,39.1597,-121.5374
6063,mar,5.11,34.1417,-117.2972
6064,mar,4.43,37.6259,-122.4236
6065,mar,4.55,37.7793,-122.4192
6066,mar,5.04,34.1046,-117.5873
6067,mar,5.12,33.9728,-118.1739
6068,mar,4.74,37.9843,-122.0144
6069,mar,4.67,38.5692,-121.545
6070,mar,5.84,34.8942,-117.0364
6071,mar,4.77,37.2286,-121.984
6072,mar,4.76,36.8291,-121.5285
6073,mar,5.34,33.7885,-116.9513
6074,mar,5.01,34.0871,-117.9697
6075,mar,4.92,37.2946,-120.4747
6076,mar,4.6,38.3286,-122.7104
6077,mar,4.77,37.3263,-121.9178
6078,mar,4.57,38.5449,-122.8079
6079,mar,5.31,32.8231,-116.7386
6080,mar,5.02,34.0858,-117.8869
6081,mar,5.0,33.9753,-117.7231
6082,mar,4.65,38.0796,-120.1687
6083,mar,4.76,37.5272,-121.9679
6084,mar,4.54,38.7957,-122.99700000000001
6085,mar,5.88,34.4812,-116.906
6086,mar,5.1,36.3121,-119.8035
6087,mar,5.09,33.6855,-117.6669
6088,mar,5.04,33.0531,-117.2686
6089,mar,5.02,34.0184,-117.8544
6090,mar,5.11,35.3783,-119.4166
6091,mar,4.63,38.2771,-122.4706
6092,mar,5.69,35.9456,-117.20299999999999
6093,mar,4.77,38.0251,-121.2972
6094,mar,5.92,33.6283,-114.6191
6095,mar,4.81,37.7765,-120.8476
6096,mar,4.68,37.4063,-122.0084
6097,mar,4.68,37.8019,-122.4102
6098,mar,5.02,34.0042,-117.8167
6099,mar,5.11,34.1095,-117.3762
6100,mar,4.58,37.3744,-122.213
6101,mar,4.69,37.6886,-122.1542
6102,mar,5.24,33.7242,-117.9062
6103,mar,4.72,38.0874,-120.5807
6104,mar,4.81,37.7429,-121.1255
6105,mar,5.01,35.8425,-119.0148
6106,mar,5.07,34.0023,-118.0356
6107,mar,4.69,37.4499,-122.1275
6108,mar,5.16,33.795,-118.1182
6109,mar,5.23,32.5796,-117.1171
6110,mar,4.8,37.9743,-121.3147
6111,mar,5.2,34.027,-118.4743
6112,mar,4.64,38.0632,-122.5411
6113,mar,5.34,33.7354,-116.97399999999999
6114,mar,5.34,33.7088,-116.9095
6115,mar,5.15,33.8162,-118.215
6116,mar,5.69,33.843,-116.5434
6117,mar,4.75,37.6736,-119.8131
6118,mar,5.12,33.9975,-118.1528
6119,mar,5.91,34.0666,-116.5595
6120,mar,5.15,33.8705,-118.2881
6121,mar,5.24,33.7086,-117.9563
6122,mar,5.3,33.6604,-117.1899
6123,mar,4.83,36.6812,-121.6154
6124,mar,5.16,36.2098,-120.0847
6125,mar,4.54,38.7247,-120.7953
6126,mar,4.57,38.5112,-122.45700000000001
6127,mar,5.82,33.7594,-116.3232
6128,mar,5.16,33.8663,-118.3997
6129,mar,5.14,33.9038,-117.6022
6130,mar,5.17,33.7829,-118.0262
6131,mar,4.58,38.405,-122.7275
6132,mar,5.3,34.1908,-118.837
6133,mar,5.09,33.6772,-117.9086
6134,mar,5.22,34.2849,-118.4382
6135,mar,4.65,37.8796,-122.2668
6136,mar,5.29,32.7413,-117.0951
6137,mar,5.17,33.7621,-117.8183
6138,mar,4.44,39.2027,-121.0208
6139,mar,4.74,37.6897,-121.8924
6140,mar,5.23,32.6626,-116.9541
6141,mar,4.28,39.4517,-123.3728
6142,mar,5.18,33.1796,-117.2446
6143,mar,5.11,35.3814,-119.0194
6144,mar,5.24,33.763000000000005,-117.9355
6145,mar,5.2,33.9259,-117.5598
6146,mar,4.79,37.1376,-121.6621
6147,mar,4.71,37.6977,-122.025
6148,mar,5.11,34.1051,-117.2908
6149,mar,5.11,33.8691,-117.9299
6150,mar,5.17,33.747,-117.8625
6151,mar,5.19,33.2025,-117.3608
6152,mar,5.78,35.0307,-117.6726
6153,mar,5.14,35.3055,-119.3893
6154,mar,5.07,34.0891,-118.0951
6155,mar,4.51,39.0517,-122.9207
6156,mar,4.65,37.8347,-122.2832
6157,mar,4.43,37.6529,-122.4301
6158,mar,4.91,37.312,-121.0314
6159,mar,5.25,34.2788,-119.1678
6160,mar,4.76,38.3834,-121.5782
6161,mar,5.32,34.4788,-118.6526
6162,mar,5.19,34.0633,-117.1689
6163,mar,5.14,33.852,-118.1468
6164,mar,5.24,33.7471,-117.9043
6165,mar,4.73,37.284,-121.8266
6166,mar,4.81,37.9587,-121.288
6167,mar,5.11,34.016,-117.6874
6168,mar,4.6,37.7328,-122.3935
6169,mar,4.55,37.7861,-122.4374
6170,mar,5.11,35.2625,-120.652
6171,mar,5.75,35.0453,-118.1614
6172,mar,5.25,34.175,-118.9396
6173,mar,4.84,36.1334,-121.63799999999999
6174,mar,5.02,34.1377,-117.9657
6175,mar,5.25,34.8514,-118.8799
6176,mar,5.15,33.8683,-118.0675
6177,mar,5.3,32.746,-117.1672
6178,mar,5.11,32.7259,-117.2308
6179,mar,5.1,34.1669,-119.1611
6180,mar,4.38,39.0268,-123.3862
6181,mar,5.05,36.5346,-119.8359
6182,mar,5.02,33.985,-117.897
6183,mar,4.56,39.415,-122.0249
6184,mar,5.32,33.4953,-117.0766
6185,mar,5.07,34.0766,-118.0394
6186,mar,5.1,35.8737,-119.2636
6187,mar,4.77,38.1326,-121.3228
6188,mar,4.55,40.0393,-122.1655
6189,mar,4.64,39.1395,-122.2056
6190,mar,4.95,36.3006,-119.2055
6191,mar,4.68,37.7768,-122.2179
6192,mar,4.74,37.9863,-122.0399
6193,mar,4.59,38.3933,-122.8367
6194,mar,4.43,37.6138,-122.4823
6195,mar,4.71,38.2314,-122.0541
6196,mar,4.65,38.3598,-120.7532
6197,mar,5.02,33.9345,-117.9516
6198,mar,5.01,34.0296,-117.9398
6199,mar,4.65,37.8271,-122.2229
6200,mar,4.67,37.1518,-122.1368
6201,mar,5.21,33.9146,-118.3509
6202,mar,4.69,38.0051,-122.2578
6203,mar,5.07,34.0505,-118.0483
6204,mar,4.55,37.7982,-122.4003
6205,mar,4.74,37.9188,-122.0262
6206,mar,4.72,37.7384,-122.1733
6207,mar,5.24,33.7841,-117.2981
6208,mar,4.94,36.8317,-119.83200000000001
6209,mar,5.11,34.0773,-117.6222
6210,mar,5.15,33.8493,-118.0439
6211,mar,5.22,33.6876,-117.7885
6212,mar,5.26,32.7211,-116.9961
6213,mar,4.55,37.7928,-122.4219
6214,mar,5.22,33.6028,-117.713
6215,mar,5.81,34.6417,-117.508
6216,mar,5.07,34.0661,-118.0847
6217,mar,4.95,36.3589,-119.2403
6218,mar,5.25,34.2171,-119.1769
6219,mar,5.18,33.3804,-117.2061
6220,mar,4.77,37.3077,-121.9998
6221,mar,4.56,38.5979,-122.6095
6222,mar,4.65,37.8349,-122.264
6223,mar,5.09,33.6155,-117.6409
6224,mar,4.86,37.6216,-118.8628
6225,mar,4.55,39.6243,-121.7915
6226,mar,4.53,40.0414,-122.0979
6227,mar,4.51,38.7481,-120.6746
6228,mar,5.17,33.1427,-117.0305
6229,mar,5.17,34.0336,-117.0378
6230,mar,5.25,34.2318,-119.0526
6231,mar,5.01,34.0681,-117.9383
6232,mar,4.63,39.1093,-121.6803
6233,mar,5.34,34.4065,-118.5621
6234,mar,4.91,37.1875,-121.0323
6235,mar,5.26,33.7367,-117.0217
6236,mar,4.62,38.2437,-122.6934
6237,mar,5.01,34.0977,-117.90700000000001
6238,mar,5.13,35.2772,-120.7031
6239,mar,5.3,32.7429,-117.1277
6240,mar,4.62,39.9573,-120.9837
6241,mar,4.66,37.9414,-122.3663
6242,mar,4.58,39.3522,-121.7113
6243,mar,5.2,34.9008,-120.3488
